LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,target_variable
430000,2,1,1,37,-2,-2,1013,0,0,2320,1
180000,2,3,2,34,1,-2,3700,4696,4696,3763,0
90000,2,3,1,35,0,0,35872,35687,1578,1583,0
280000,2,2,1,43,-2,-2,14633,5600,5600,13397,0
230000,2,2,2,37,0,0,29087,30589,2100,1000,0
70000,2,2,1,39,0,0,54801,52714,5336,1268,0
110000,2,2,1,38,-2,-2,4976,2532,2532,3102,0
70000,2,3,1,32,0,0,70122,69080,2431,3112,0
180000,2,2,1,32,-1,2,3305,1649,0,1473,0
240000,2,3,2,35,-2,-2,0,0,0,0,1
210000,2,1,1,40,-2,-2,0,0,0,0,0
20000,2,2,2,46,-1,-1,390,0,0,780,1
80000,2,3,1,48,0,-1,3188,6239,6239,1185,0
50000,2,1,2,33,0,0,13452,14524,1300,1300,0
80000,2,3,2,33,-1,-1,6607,6205,6205,675,0
80000,2,1,2,34,-1,-1,34827,27881,27881,12532,0
60000,2,2,3,34,1,-1,0,60559,60559,1126,0
360000,2,2,2,35,1,-2,0,0,0,22190,0
50000,2,2,2,48,1,4,10024,9723,0,0,0
200000,2,6,1,43,0,0,198595,194734,7003,7000,0
140000,2,2,1,42,1,-2,0,0,0,1497,0
180000,2,2,2,30,0,0,174104,171889,7000,8000,0
160000,2,2,1,32,0,0,18400,18699,10000,10018,0
200000,2,2,1,34,-2,-2,0,0,0,0,1
600000,2,2,1,38,1,2,51072,49889,0,4000,0
20000,2,2,1,46,4,3,15833,15286,0,2277,1
220000,2,1,1,44,0,0,215191,215969,10000,10000,0
140000,2,1,1,40,2,2,34359,33521,0,2000,1
240000,2,2,2,38,1,-2,0,0,0,0,1
150000,2,2,1,32,1,-1,-1474,137049,140916,10000,0
20000,2,1,2,32,-1,-1,2095,7733,7733,0,1
310000,2,2,1,32,0,0,69886,70950,2177,2216,0
230000,2,3,1,39,1,2,6499,4791,0,4858,0
130000,2,1,2,34,-2,-2,0,0,0,388,0
300000,2,1,2,31,-1,-1,16612,19099,19099,17865,0
300000,2,2,1,34,-1,-1,37505,57210,57210,36679,0
20000,2,2,1,29,2,2,19098,19953,1474,0,0
200000,2,3,2,33,1,2,18021,17374,0,3027,0
200000,2,2,1,40,-2,-2,531,0,0,2358,0
500000,2,1,2,28,-2,-2,4428,-31,0,0,0
80000,2,2,1,37,0,0,10559,11991,1621,5000,0
360000,2,1,2,29,-2,-2,0,0,0,0,1
30000,2,2,1,33,0,0,28938,30246,1800,1574,0
190000,2,2,2,44,0,0,162051,168517,17917,7601,0
350000,2,1,1,36,-2,-2,1133,0,0,1342,0
260000,2,2,1,31,-1,-1,2224,1996,2007,1501,0
190000,2,2,1,37,0,0,105679,115049,11000,6000,0
230000,2,2,1,34,-2,-2,0,0,0,615,0
650000,2,3,2,39,0,0,5865,0,0,1904,0
250000,2,1,2,32,-1,-1,10495,2150,2150,46975,0
700000,2,2,2,34,-2,-2,1878,4343,4354,804,0
270000,2,1,1,40,-1,-1,9658,8714,8781,6425,0
100000,2,2,1,43,0,0,94713,97503,4366,5100,0
260000,2,2,1,38,0,0,163550,166795,5966,7692,0
410000,2,2,2,33,-2,-2,4720,25488,25488,7022,0
520000,2,2,1,47,-2,-2,76762,107039,107124,19058,0
80000,2,2,1,39,0,0,77020,76246,3179,1699,1
450000,2,3,1,36,-2,-2,0,0,0,0,0
30000,2,6,2,45,0,0,25298,26866,2000,2000,0
600000,2,3,2,44,0,0,140179,112498,5000,8340,0
200000,2,1,2,34,-1,-1,692,-6,0,896,0
60000,2,2,2,34,2,0,60707,59675,2102,2922,0
280000,2,2,1,34,-2,-2,9103,6419,6439,12042,0
230000,2,1,1,36,-1,-1,1240,2078,2078,380,0
210000,2,2,2,31,-1,-1,1154,1368,1368,1080,1
60000,2,1,2,33,1,-2,1242,0,0,4028,0
270000,2,1,2,37,-2,-2,7842,6380,6380,16098,0
80000,2,3,1,41,-1,-1,3526,10129,10129,6100,0
80000,2,2,1,44,-2,-2,0,0,0,0,0
360000,2,2,1,40,-1,-1,4343,725,725,4268,0
300000,2,1,2,38,0,0,15001,12751,2318,0,1
270000,2,1,1,44,-2,-2,-106,2894,3000,25500,0
200000,2,1,2,46,-2,-2,2263,3441,3448,2124,0
20000,2,2,2,46,-1,-1,189,2249,2249,3551,1
20000,2,2,1,32,0,0,8217,9910,2000,2400,1
30000,2,2,1,33,2,2,29498,28718,1,2000,1
50000,2,1,1,35,0,0,45822,47173,2413,2832,0
230000,2,4,2,30,0,0,168708,161074,10699,5080,0
50000,2,2,1,39,1,2,16983,16413,0,5000,1
70000,2,3,1,31,0,0,9633,11462,2000,3000,0
100000,2,1,2,31,1,2,9311,5107,0,1647,0
100000,2,3,1,30,1,2,46809,47121,2000,0,0
210000,2,1,2,31,-1,-1,12618,6313,6344,16560,0
450000,2,1,2,31,-1,-1,2609,0,0,0,0
300000,2,3,2,31,0,0,92235,67283,4505,6039,0
140000,2,1,2,31,-2,-2,1399,1519,1519,1404,0
480000,2,1,2,32,-2,-2,11872,38933,40000,23479,0
100000,2,2,2,30,1,2,31708,30904,0,1850,1
110000,2,1,2,32,-1,0,3610,15427,12000,5000,0
100000,2,2,2,31,0,0,91344,92309,3309,4421,1
200000,2,1,2,31,-2,-2,0,950,950,0,0
100000,2,1,2,30,0,0,7384,10253,3000,0,0
50000,2,2,1,30,-1,-1,1500,0,0,0,1
20000,2,2,1,31,0,0,13080,10911,1500,2000,0
490000,2,2,1,31,0,0,470579,482733,19469,20000,0
90000,2,1,2,32,-1,-1,7563,-12,0,0,0
310000,2,1,1,32,0,0,141203,84594,7000,5500,0
240000,2,1,2,33,-2,-2,5000,0,0,5000,0
390000,2,1,2,32,0,0,16566,20213,9076,8000,0
140000,2,2,2,33,0,0,59097,59655,2137,2300,0
120000,2,1,2,33,-1,-1,332,332,332,538,1
30000,2,3,1,33,0,0,29666,29033,1763,1676,0
230000,2,2,1,32,-1,-1,399,1560,1560,1046,0
320000,2,1,2,32,0,0,13720,20219,8015,1140,0
110000,2,1,2,32,0,0,60558,30900,1900,0,0
60000,2,2,2,31,0,0,36434,39925,4100,4073,1
180000,2,1,2,32,-2,-2,-30,2200,2230,5643,0
430000,2,1,2,33,0,0,345053,336467,13206,36000,0
230000,2,1,2,33,0,-1,7990,13450,13450,56729,0
140000,2,2,1,33,1,-1,-23,5742,5765,0,0
180000,2,1,2,31,-1,-1,766,243,243,243,0
60000,2,2,2,31,1,2,20544,19921,0,1700,0
310000,2,2,2,31,0,0,86082,78328,3550,6000,0
320000,2,2,1,33,0,0,324160,295866,10067,11000,0
100000,2,1,2,33,-2,-2,3417,7366,7400,12146,0
120000,2,2,2,33,1,2,68493,70275,3500,0,1
260000,2,1,2,33,-2,-2,18480,3958,3978,0,1
170000,2,1,2,32,-1,-1,13880,6367,6593,9361,0
200000,2,1,2,31,-1,2,450,450,0,0,0
110000,2,1,1,31,1,2,76817,89765,15200,0,0
50000,2,1,2,32,0,0,5458,5175,1500,7956,0
350000,2,2,2,32,-1,-1,10362,42541,42541,10723,0
110000,2,1,2,31,0,-1,14268,2491,2491,0,0
240000,2,1,1,30,0,0,236823,241067,10279,10500,0
120000,2,2,1,30,2,-1,1248,1701,1701,0,0
150000,2,1,2,32,0,0,18519,19926,3000,4003,0
180000,2,2,1,34,-2,-2,10485,274,274,9333,1
200000,2,2,2,34,0,-1,13112,13011,13011,12000,0
250000,2,1,2,33,-1,-1,16317,0,0,0,0
350000,2,1,1,36,-1,-1,326,326,326,652,0
200000,2,2,1,36,-2,-2,0,0,0,0,0
30000,2,2,1,35,0,0,25239,26847,3000,3000,0
150000,2,2,1,45,0,0,141292,131970,4719,6419,0
380000,2,3,1,46,1,-2,0,0,0,224,0
180000,2,2,1,47,0,0,176424,164745,5896,6117,0
20000,2,2,1,35,1,2,16335,15780,0,3200,1
100000,2,1,1,49,1,2,103307,97590,0,4700,1
300000,2,2,2,36,-1,-1,8310,2592,2592,77000,0
450000,2,1,2,36,1,-2,5909,964,968,615,0
220000,2,2,1,35,2,2,29202,30420,2000,2600,1
500000,2,2,1,37,0,0,58448,60182,5000,10000,0
200000,2,3,2,45,-2,-2,0,10221,10221,1356,0
80000,2,2,1,35,1,2,78959,76699,0,6800,1
430000,2,1,1,46,-2,-2,9270,43717,43717,4153,0
200000,2,2,1,40,-2,-2,1521,-5,0,0,0
90000,2,1,1,36,-1,-1,3860,1770,1826,2150,0
200000,2,1,1,38,-1,-1,4891,28258,28258,14712,0
60000,2,2,1,47,0,0,9253,56120,50000,3000,0
250000,2,1,2,36,-2,-2,2200,0,0,0,0
200000,2,1,1,40,0,0,9141,9046,1138,1157,0
360000,2,2,2,45,-2,-1,0,2500,2500,0,0
200000,2,1,2,33,0,0,196304,195766,9000,8939,0
500000,2,2,2,41,-2,-2,6305,5692,6332,1742,0
200000,2,1,1,38,0,0,185155,180069,6500,8000,0
230000,2,1,2,44,0,0,230101,224517,10125,12966,0
50000,2,3,1,37,-1,-1,389,25352,25742,1435,0
260000,2,1,1,38,0,0,16995,12947,3087,33000,0
140000,2,1,1,39,0,0,27942,29472,2000,1600,0
320000,2,2,2,35,0,0,125567,125782,6831,12000,0
50000,2,2,1,39,0,0,48651,48939,2200,1739,0
150000,2,2,1,35,-2,-2,-10,8846,8856,6731,1
160000,2,1,1,36,-1,-1,1714,2845,2845,1000,0
500000,2,2,1,43,0,0,374802,355323,14000,14500,0
350000,2,1,1,44,-2,-2,8544,0,0,0,0
230000,2,3,2,48,-1,-1,3096,518,518,5003,1
200000,2,2,1,39,-1,-1,2485,3788,3798,5512,0
500000,2,2,2,39,0,0,229332,161360,7400,6000,0
130000,2,1,2,34,0,0,76589,77387,3400,4200,0
290000,2,2,2,34,0,0,25530,37737,15035,1539,0
210000,2,2,2,34,0,0,73415,76188,4002,4000,0
240000,2,1,2,36,-1,-1,330,3152,3152,5416,0
80000,2,2,1,36,-2,-2,6746,556,556,556,0
150000,2,1,2,36,0,0,127204,247984,5900,5000,1
200000,2,5,1,39,-2,-2,500,0,0,0,0
110000,2,2,2,36,2,2,112900,0,0,0,1
320000,2,3,1,33,0,0,71047,19161,2000,1300,0
340000,2,1,2,37,-1,0,20624,20651,8641,16400,0
380000,2,2,1,43,1,-2,0,0,0,0,0
150000,2,1,1,43,-1,-1,6940,6200,6200,6962,0
500000,2,1,2,37,-2,-2,747,0,0,0,0
500000,2,2,1,49,-2,-2,12871,5177,5177,4199,0
370000,2,2,1,44,-2,-2,0,1742,1742,0,0
360000,2,2,1,40,-2,-2,8736,969,974,6120,0
300000,2,2,1,39,-2,-2,2022,537,537,142,0
150000,2,2,2,37,-2,-2,0,0,0,596,0
210000,2,1,1,38,-2,-2,-81,-81,0,0,0
280000,2,1,1,39,-2,-2,1397,0,0,136,0
230000,2,2,1,44,-2,-2,14029,9035,9140,12039,0
360000,2,2,2,37,0,0,292725,296679,10638,11115,0
230000,2,2,1,40,-1,-1,1215,225,525,5703,0
450000,2,2,1,44,-2,-2,8521,15934,16080,7299,0
240000,2,1,2,34,2,0,5488,1788,1700,1090,1
300000,2,1,2,41,-1,-1,5770,0,0,0,0
240000,2,2,1,38,0,0,197231,185901,6702,7000,0
230000,2,2,1,37,-1,0,1054,2869,2000,3000,1
230000,2,1,2,41,-1,-1,12731,6684,7000,15000,0
240000,2,2,1,40,-1,-1,3204,4888,4888,0,1
160000,2,1,2,39,-2,-2,0,300,300,0,0
360000,2,5,1,39,-1,-1,3102,552,552,31051,0
160000,2,1,1,41,0,0,169867,126973,3360,92532,0
10000,2,2,1,42,0,0,8710,9601,1200,1172,0
430000,2,1,2,38,-1,-1,590,590,590,590,0
80000,2,1,1,39,1,2,21340,22389,1700,1280,0
310000,2,1,1,39,-1,-1,3803,678,681,3072,0
150000,2,3,1,41,0,0,20934,21364,1500,1500,0
200000,2,2,1,43,0,0,2893,0,0,230,0
210000,2,1,1,44,-1,-1,360,360,360,1234,0
400000,2,2,2,43,-2,-2,15000,18400,18400,15000,0
80000,2,2,1,40,-1,-1,2667,2035,2035,32194,0
160000,2,2,1,42,-1,0,34186,35186,1569,1895,0
170000,2,2,1,40,-1,-1,17914,1253,1253,4427,0
240000,2,2,1,41,-2,-2,5366,-34,0,6945,0
300000,2,2,1,33,2,2,279065,273067,0,10638,1
90000,2,2,1,44,2,2,1654,827,0,827,0
180000,2,2,1,35,-1,-1,11285,11781,11798,13694,0
210000,2,2,1,48,-1,-1,1417,-3,0,358,0
300000,2,1,1,42,1,-2,-694,-694,0,694,0
240000,2,1,2,37,3,2,164691,167489,7000,7000,1
170000,2,1,1,44,-2,-2,0,0,0,0,0
50000,2,1,2,37,0,0,43886,50411,2500,7026,0
50000,2,2,1,39,0,0,45989,47302,2081,2109,0
230000,2,1,2,39,-1,-1,900,1945,1945,0,0
310000,2,1,1,34,0,0,270776,263983,11080,8054,0
150000,2,3,2,35,1,-1,0,200,200,708,0
200000,2,1,2,35,-2,-1,0,185,185,1916,0
80000,2,2,2,39,2,2,129966,123747,9685,0,1
500000,2,1,1,37,-2,-2,6757,9505,9505,12176,0
20000,2,2,1,42,0,0,15379,17802,3000,2000,1
20000,2,3,1,46,0,0,11691,14179,3000,0,1
150000,2,1,2,34,-2,-2,0,0,0,0,1
100000,2,5,2,34,0,0,91674,91348,5004,3811,0
210000,2,3,1,44,-2,-2,11771,13462,13462,17706,1
300000,2,2,1,40,1,-2,0,0,0,0,0
80000,2,2,2,32,1,2,7604,7320,0,150,1
410000,2,1,2,31,0,0,134072,133604,15003,15877,0
90000,2,3,1,36,0,0,79642,79001,1580,19789,0
270000,2,2,1,43,0,0,135068,102743,5000,7000,0
360000,2,2,1,41,0,0,270553,255348,10900,12500,0
230000,2,3,1,38,0,0,67810,61602,1980,1823,0
150000,2,2,2,42,0,0,97066,95040,2000,0,0
150000,2,2,2,44,2,2,168179,159008,0,5684,1
350000,2,2,1,43,-2,-2,2124,3027,3048,2460,0
210000,2,3,2,43,-1,-1,7605,1170,1170,0,0
130000,2,3,1,44,0,0,40331,43929,5000,3390,0
500000,2,1,1,49,-2,-2,27936,2305,2305,9083,0
280000,2,2,1,48,2,-1,9511,35852,35852,1467,1
450000,2,1,1,39,-2,-2,8494,24178,25128,5318,0
200000,2,2,2,46,0,0,120343,121198,4342,4593,0
290000,2,2,1,34,0,0,53437,44037,1274,1200,0
170000,2,2,1,35,1,-2,0,0,0,0,0
380000,2,2,1,39,0,0,307388,280090,12936,9190,0
180000,2,1,2,35,1,-2,-18,-18,0,0,1
280000,2,1,2,35,-1,-1,6494,28723,28723,9432,0
200000,2,2,1,31,-2,-2,2167,9003,9003,1301,0
220000,2,2,1,40,1,-2,8359,14447,14518,6835,0
240000,2,1,1,38,2,2,107425,109678,5500,5500,1
470000,2,2,2,43,-2,-2,5631,404,404,0,0
280000,2,1,2,35,0,-1,10089,38936,40000,8069,0
200000,2,1,2,43,-2,-2,-109,-109,0,0,1
20000,2,3,1,46,1,2,8131,9042,1200,0,0
20000,2,2,2,34,0,0,18649,19727,1700,2000,0
290000,2,1,2,34,-1,-1,1915,6136,6151,0,0
20000,2,1,1,37,1,-2,-113,-113,1575,11000,1
150000,2,1,1,38,-2,-2,1544,463,463,1481,0
160000,2,2,1,36,-2,-2,-20,-20,0,3660,1
360000,2,1,1,36,-2,-2,0,0,0,0,1
160000,2,2,1,41,1,2,99496,97013,0,3879,0
400000,2,1,1,37,0,0,229714,222726,11477,8000,0
180000,2,2,2,36,0,0,14222,14701,1300,2902,0
120000,2,2,1,32,0,0,111441,113869,5596,5498,0
200000,2,2,2,33,-2,-2,1502,3806,3836,0,0
210000,2,1,1,39,-1,-1,5907,2615,2637,1220,0
70000,2,3,1,48,2,2,62775,64139,3000,3000,1
110000,2,2,1,38,0,0,195437,176420,5000,10000,1
30000,2,3,2,47,2,2,11652,12461,1300,0,1
40000,2,3,1,46,-1,-1,50,1850,1800,0,0
310000,2,1,1,41,-1,2,3640,1094,0,9453,0
200000,2,2,1,41,-1,-1,5592,0,0,1306,0
230000,2,2,1,39,0,0,24510,0,0,0,0
450000,2,1,1,33,-2,-2,3485,2989,3004,2289,0
80000,2,2,2,34,0,0,40570,41873,1983,4100,0
210000,2,2,2,43,0,0,209781,180962,6500,6601,0
130000,2,2,3,48,-1,-1,1778,0,0,109,0
500000,2,1,1,49,-2,-1,1088,4007,4031,10021,0
180000,2,2,1,38,-1,2,7098,4089,0,0,1
340000,2,1,1,36,1,-1,0,544,544,4881,0
450000,2,1,2,37,0,-1,37070,17596,17596,24965,0
80000,2,3,1,49,0,0,61267,61300,2179,2226,0
150000,2,3,2,47,-1,-1,2934,2843,2843,1445,0
210000,2,1,1,43,1,-2,0,0,0,0,0
380000,2,2,2,38,0,0,250755,212839,8339,7032,0
400000,2,2,1,46,0,0,43405,39802,15000,15000,0
80000,2,3,1,52,-2,-2,210,-2,0,928,0
240000,2,1,1,44,-2,-2,2771,4756,4756,3496,0
120000,2,2,1,50,0,0,118492,119637,6141,4474,0
60000,2,3,1,63,0,0,59471,59021,2400,1940,0
360000,2,1,2,54,0,-1,132387,11590,11606,70579,0
50000,2,2,1,50,2,2,27525,28669,1900,650,1
360000,2,3,1,50,-1,-1,846,1831,1831,2776,1
30000,2,3,1,51,0,0,22373,25363,3400,1400,0
500000,2,1,1,53,-2,-2,1200,0,0,3609,0
20000,2,2,1,54,3,2,6329,8488,2415,0,1
90000,2,2,1,56,-1,-1,1160,4701,4701,13882,0
80000,2,3,1,55,0,0,59838,63860,10000,5000,0
100000,2,3,2,54,1,2,66212,64021,0,6700,0
120000,2,1,1,51,0,0,82865,82741,3652,1258,0
100000,2,3,3,51,1,-2,0,0,0,0,1
150000,2,2,1,51,0,0,146018,147598,7000,7600,0
10000,2,2,1,51,1,2,9151,8855,0,1133,0
50000,2,3,1,52,1,-2,0,0,0,0,0
490000,2,1,1,53,-2,-2,1700,8913,8913,0,0
50000,2,3,2,52,0,0,47670,48447,1954,2000,0
340000,2,2,1,57,-1,-1,16729,8942,8942,10321,0
240000,2,3,1,51,0,0,225614,232072,10473,8000,0
50000,2,3,1,53,2,2,40926,43236,3000,3000,1
500000,2,2,1,50,0,0,290301,296479,11000,15000,0
410000,2,2,1,50,0,0,249152,246659,9000,11000,0
280000,2,2,1,64,0,0,22715,37818,15506,17,0
240000,2,2,2,59,0,0,230026,239796,20000,12000,0
20000,2,1,2,54,0,0,17016,17909,1568,1737,0
100000,2,2,1,55,2,2,44400,47439,4100,2000,1
290000,2,2,1,52,0,0,276377,282814,12880,13000,0
100000,2,3,2,50,0,0,82397,84027,3004,7500,0
270000,2,2,1,65,-1,-1,157,0,0,2521,0
80000,2,3,2,57,0,0,78312,77359,3459,3500,0
280000,2,1,1,47,4,3,127928,127530,3000,6000,1
30000,2,3,1,52,1,-2,-190,-760,0,0,0
90000,2,3,1,53,0,0,88363,87235,3200,4000,1
600000,2,1,1,53,-2,-2,84300,27446,27446,0,0
70000,2,3,1,54,0,0,37717,38744,1655,2449,0
270000,2,3,1,58,-2,-2,936,1188,1188,2078,0
260000,2,3,1,59,0,0,258885,261183,10000,11000,0
50000,2,3,1,59,0,0,25775,0,0,0,0
50000,2,3,1,53,0,0,48549,49180,2277,2290,1
70000,2,3,2,52,0,0,103570,105991,3500,2777,0
210000,2,3,1,55,-1,-1,3857,0,0,0,0
330000,2,3,1,50,-1,-1,2064,0,0,0,0
200000,2,2,1,51,0,0,288015,148160,4470,9746,0
220000,2,1,1,51,-2,-2,3315,2625,2625,4863,0
50000,2,3,1,52,0,0,11463,12763,1500,1600,0
20000,2,2,1,53,0,0,19594,19502,2000,1700,0
30000,2,2,2,53,-1,-1,356,15666,15700,2000,1
280000,2,2,1,56,2,0,284128,284204,9970,10261,1
60000,2,3,1,60,0,0,57974,57637,2810,2648,0
200000,2,3,1,50,0,0,8413,8611,5000,8000,0
230000,2,2,2,51,0,0,213457,226037,17000,10000,0
230000,2,1,1,51,-2,-2,0,0,0,0,1
100000,2,3,1,49,0,0,62049,58158,2247,2900,0
80000,2,2,1,49,0,0,83888,83503,3900,3000,0
80000,2,2,2,51,0,0,80106,43289,1400,1500,1
70000,2,2,1,57,0,0,18379,19571,1500,3500,0
200000,2,1,1,54,-2,-2,0,0,0,0,1
20000,2,2,1,51,2,2,17612,18820,1800,1500,0
200000,2,2,1,50,-2,-1,3414,6640,6640,1025,0
50000,2,2,1,55,0,0,23605,27856,5856,3386,0
360000,2,2,1,52,1,-2,0,0,0,0,0
200000,2,3,2,49,-1,-1,1801,181,181,4126,0
90000,2,2,1,55,2,2,83040,81998,900,4003,1
50000,2,3,2,59,0,0,50761,50185,2500,2600,0
400000,2,2,1,48,0,0,352730,335226,12370,15012,0
110000,2,3,1,51,0,0,105476,109153,5436,5007,0
50000,2,3,1,58,1,2,24135,23454,0,4000,1
500000,2,1,1,58,1,-1,-1,33982,35436,37311,1
150000,2,3,1,65,-2,-2,0,0,0,500,0
300000,2,4,1,54,1,-2,0,0,0,1702,0
50000,2,2,1,56,0,0,48703,48836,2000,2000,0
300000,2,1,1,59,-1,-1,12982,10114,11138,10217,0
290000,2,2,1,49,0,0,282538,281749,10711,12915,1
500000,2,2,1,52,0,0,588000,277559,17559,36500,0
140000,2,3,1,50,-1,2,845,845,0,1690,1
350000,2,5,1,49,1,-2,0,36011,36011,8978,0
180000,2,2,2,49,0,0,56677,35062,1600,1600,0
390000,2,1,1,48,1,-1,0,5660,5660,3730,0
50000,2,1,2,52,-1,0,28594,33080,5000,3000,0
50000,2,1,2,51,0,0,43273,44652,2800,2795,0
150000,2,1,2,52,0,0,126810,58955,5000,13003,0
200000,2,1,1,49,-1,-1,413,0,0,103,0
180000,2,1,2,53,-2,-2,-1580,-1580,0,0,0
50000,2,2,1,50,0,0,12699,13734,1247,4147,0
110000,2,1,1,51,0,0,103701,102318,3771,3656,0
310000,2,2,1,62,0,0,113529,116101,5000,6000,0
80000,2,3,2,60,0,0,37298,19025,3000,3000,0
80000,2,3,1,54,0,0,55498,56368,2000,2000,0
240000,2,1,1,53,-2,-2,0,0,0,2007,0
210000,2,2,1,54,-2,-2,0,0,0,0,0
30000,2,2,2,50,0,0,25416,26260,1389,1602,0
80000,2,1,1,52,0,0,34243,35240,1570,1605,0
70000,2,3,1,49,2,2,19954,21024,1700,1400,1
50000,2,3,2,50,1,-2,0,0,0,0,1
180000,2,3,1,64,-2,-2,18084,1703,1703,3697,0
160000,2,2,1,60,-2,-2,16060,1605,1605,4200,0
20000,2,3,1,50,2,0,15887,16895,1275,1759,1
180000,2,1,1,53,1,-2,0,0,0,0,0
30000,2,2,3,54,0,0,26302,26873,2000,1719,0
210000,2,2,1,56,-1,-1,25487,6655,6655,6359,0
120000,2,3,1,55,1,-2,-150,-150,0,7492,0
20000,2,3,1,51,1,2,15399,14859,0,1600,1
30000,2,2,1,49,1,2,10440,9972,0,16101,0
50000,2,3,1,53,1,2,51254,49852,0,6200,0
20000,2,3,1,51,1,-1,0,780,780,340,0
120000,2,2,1,57,-2,-2,0,644,644,377,0
70000,2,2,1,62,2,2,70457,73562,6454,0,1
50000,2,2,1,58,0,0,50182,41207,1500,1700,0
20000,2,2,1,49,1,2,19127,16943,0,2000,0
310000,2,3,1,53,-2,-2,1126,2603,2635,0,0
120000,2,2,1,40,0,0,123270,122736,6000,6500,0
360000,2,3,1,47,0,0,366484,365469,14463,15861,0
240000,2,3,2,49,-1,0,1271,4241,3000,3000,0
500000,2,3,2,53,-2,-2,0,0,0,0,1
500000,2,2,1,53,-1,-1,10789,7855,7919,17512,0
240000,2,1,1,55,-1,0,80199,82300,3900,0,0
200000,2,2,1,56,-2,-2,2155,0,0,1750,0
30000,2,3,1,67,2,2,26590,25869,0,1800,1
130000,2,3,1,49,0,0,108711,107996,6000,4542,0
80000,2,3,1,50,0,0,55070,57863,5012,7450,0
150000,2,2,1,51,0,0,71776,72909,2046,2413,0
530000,2,1,1,54,-2,-2,6458,5598,5600,36532,0
210000,2,1,1,53,0,0,180227,186423,11000,8000,0
30000,2,2,3,54,1,-2,0,0,0,0,0
410000,2,2,1,50,0,0,358896,361330,13000,13100,0
240000,2,2,1,50,-2,-2,664,1086,1086,7041,0
50000,2,1,2,61,3,2,60458,54438,0,1100,1
200000,2,3,1,67,0,0,187610,188072,10000,17014,0
70000,2,2,2,55,0,0,57867,53214,1920,2230,0
140000,2,3,2,53,0,0,68889,68662,3075,3014,0
320000,2,3,2,54,-1,-1,54661,183429,183429,203849,0
50000,2,3,1,53,0,0,46138,47164,2182,2400,0
500000,2,2,2,50,-1,-1,588,2393,2393,5308,1
300000,2,2,1,51,-2,-2,0,0,0,0,1
400000,2,1,1,51,1,-2,-9,1084,1093,3884,0
170000,2,2,2,51,0,-1,1606,1420,1420,1420,0
60000,2,3,1,50,2,0,61349,61600,2900,3300,1
120000,2,1,1,47,-1,-1,632,948,948,0,1
210000,2,1,2,50,-1,-1,1561,0,0,0,0
50000,2,3,1,51,0,0,45096,28907,1500,1508,0
30000,2,2,2,51,0,0,22473,25293,3200,1,0
130000,2,2,1,51,0,0,124619,128845,6301,6000,0
280000,2,2,1,50,2,2,106341,108711,5600,6000,1
240000,2,1,1,51,-2,-2,4302,542,546,3953,0
240000,2,3,1,50,0,0,242152,237635,8000,8000,0
270000,2,2,1,51,-1,-1,7582,10392,10392,11586,0
500000,2,1,1,52,-2,-2,9534,9164,9267,9961,0
170000,2,3,2,53,0,0,161858,162402,5800,6500,0
80000,2,3,1,50,2,3,2684,2502,0,0,0
280000,2,3,1,53,0,0,4866,4405,1200,3000,0
110000,2,1,1,52,-1,-1,1865,0,0,0,0
250000,2,1,1,54,-1,-1,390,1090,1090,390,0
360000,2,2,2,54,0,0,217936,202845,8880,7992,0
50000,2,3,3,53,0,0,49326,50302,1803,2100,1
280000,2,2,1,57,-1,-1,7640,9369,9369,12277,0
500000,2,2,1,54,0,0,455977,397418,13455,13691,0
260000,2,3,1,65,0,0,225028,188891,8165,6500,0
250000,2,2,1,52,-2,-2,1376,4038,4038,313,1
140000,2,3,1,56,0,0,141342,137996,5025,5962,0
180000,2,1,1,55,1,-2,0,0,0,0,0
190000,2,2,1,52,-2,-2,175,1547,1547,6101,0
290000,2,1,1,52,0,0,85532,69025,12000,20000,0
230000,2,1,2,53,-2,-2,0,742,742,0,0
220000,2,2,1,54,-1,-1,265,4786,4786,2367,0
30000,2,2,1,60,1,-2,0,0,0,0,0
300000,2,2,2,57,-1,-1,2890,390,390,1380,0
260000,2,3,1,57,-1,2,1148,123,0,1668,0
140000,2,2,1,58,2,2,68859,70428,3300,3200,1
350000,2,1,1,57,-2,-2,7617,2554,2558,44538,0
70000,1,2,1,40,0,0,30346,27040,1681,1635,0
200000,1,2,2,30,0,0,183464,184391,7197,7035,0
90000,1,1,2,31,2,0,90226,90378,2500,1500,1
30000,1,2,2,49,1,2,24597,26852,3000,0,0
80000,1,1,2,25,0,0,67751,68484,2500,3000,0
150000,1,1,2,26,-1,0,29997,31171,2000,2000,0
360000,1,1,2,29,1,-1,-4316,60054,65000,188000,0
400000,1,2,1,30,-1,0,11633,12294,1200,1287,0
300000,1,1,2,30,-1,-1,121,2175,3204,0,0
50000,1,2,2,30,2,2,21839,22771,1600,1600,1
20000,1,1,2,27,1,2,15678,15129,0,3100,0
90000,1,2,2,28,2,2,82671,78750,0,3324,1
180000,1,2,1,28,0,0,148735,150771,6000,8000,0
230000,1,2,2,29,-1,-1,566,5477,5480,4001,0
160000,1,2,1,28,1,-2,0,0,0,0,0
200000,1,2,2,25,1,2,124652,109401,6,5000,0
300000,1,2,2,27,0,0,1726,-9,2800,1983,0
